ds,y,Finishing time,Number of Bicycles,Number of People,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT
2023-12-11 04:00:00,3,5,0,0,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-13 12:00:00,620,13,9,128,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-12 17:00:00,31,18,0,46,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-13 08:00:00,481,9,9,101,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-12 18:00:00,28,19,0,31,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-11 21:00:00,9,22,1,26,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-11 05:00:00,0,6,0,10,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-13 18:00:00,1102,19,8,157,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 16:00:00,708,17,2,137,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-12 13:00:00,14,14,0,22,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 15:00:00,12,16,0,33,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 10:00:00,8,11,0,20,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 14:00:00,8,15,0,15,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 23:00:00,8,0,0,0,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 02:00:00,5,3,0,4,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 12:00:00,4,13,0,46,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 00:00:00,4,1,0,15,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 19:00:00,2,20,0,18,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 03:00:00,2,4,0,0,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-11 00:00:00,60,1,0,15,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-11 19:00:00,55,20,0,76,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-13 22:00:00,401,23,1,75,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 17:00:00,522,18,6,169,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 05:00:00,66,6,1,6,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 10:00:00,803,11,20,110,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 13:00:00,656,14,19,139,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 09:00:00,477,10,19,89,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-11 20:00:00,16,21,0,30,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-13 11:00:00,728,12,17,108,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 20:00:00,588,21,0,54,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 21:00:00,493,22,0,45,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-14 19:00:00,9,20,1,76,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 06:00:00,9,7,1,7,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-13 06:00:00,206,7,0,29,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-15 09:00:00,1113,10,13,79,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 13:00:00,959,14,12,120,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 12:00:00,825,13,11,97,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 14:00:00,775,15,11,97,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 10:00:00,774,11,11,49,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 08:00:00,1371,9,10,76,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 11:00:00,7,12,9,50,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-13 23:00:00,165,0,0,29,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-14 10:00:00,89,11,25,81,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 09:00:00,118,10,24,81,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 13:00:00,555,14,23,139,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 14:00:00,630,15,19,143,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 11:00:00,466,12,17,116,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 15:00:00,704,16,14,112,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-15 07:00:00,751,8,1,60,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 06:00:00,190,7,1,45,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 19:00:00,155,20,1,152,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 04:00:00,10,5,1,2,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-14 18:00:00,470,19,2,50,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-15 16:00:00,359,17,7,124,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-14 08:00:00,156,9,9,66,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 12:00:00,698,13,8,115,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 00:00:00,60,1,0,10,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 03:00:00,46,4,0,2,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 01:00:00,38,2,0,6,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 02:00:00,34,3,0,7,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 21:00:00,8,22,0,52,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 23:00:00,6,0,0,25,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 20:00:00,4,21,0,33,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 05:00:00,4,6,0,12,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 04:00:00,4,5,0,4,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 22:00:00,3,23,0,21,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 17:00:00,771,18,1,42,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-13 00:00:00,20,1,0,5,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 03:00:00,20,4,0,0,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 01:00:00,19,2,0,2,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 02:00:00,18,3,0,0,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 04:00:00,12,5,0,3,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-14 16:00:00,230,17,1,104,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-15 17:00:00,736,18,3,289,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 18:00:00,340,19,3,220,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 15:00:00,231,16,3,55,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-14 07:00:00,18,8,1,24,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-16 10:00:00,1218,11,18,96,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 13:00:00,1699,14,17,111,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 09:00:00,959,10,12,75,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 12:00:00,1544,13,11,98,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 11:00:00,1603,12,8,89,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 14:00:00,1254,15,7,107,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-15 22:00:00,216,23,0,90,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 21:00:00,210,22,0,87,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-17 11:00:00,0,12,5,135,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-15 20:00:00,174,21,0,90,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 23:00:00,153,0,0,57,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 05:00:00,71,6,0,19,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 00:00:00,18,1,0,15,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 01:00:00,11,2,0,10,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 03:00:00,3,4,0,12,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 02:00:00,2,3,0,14,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-17 16:00:00,309,17,1,105,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 14:00:00,4,15,13,267,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 17:00:00,287,18,1,81,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 12:00:00,1,13,10,166,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 13:00:00,3,14,7,133,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 02:00:00,3,3,6,8,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 01:00:00,133,2,1,22,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-16 15:00:00,872,16,6,129,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 08:00:00,539,9,6,48,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-17 15:00:00,7,16,3,207,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 09:00:00,6,10,2,39,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-16 06:00:00,139,7,0,17,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 05:00:00,109,6,0,10,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 00:00:00,101,1,0,29,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 01:00:00,88,2,0,34,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-17 10:00:00,13,11,1,110,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-16 03:00:00,73,4,0,9,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-17 07:00:00,2,8,1,8,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-16 19:00:00,288,20,1,160,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 04:00:00,37,5,0,6,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 21:00:00,183,22,1,124,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 22:00:00,180,23,1,128,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-17 00:00:00,134,1,0,31,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-16 02:00:00,76,3,1,9,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-17 18:00:00,63,19,0,117,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-16 18:00:00,432,19,2,217,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 16:00:00,386,17,2,238,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 17:00:00,503,18,0,237,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 20:00:00,200,21,0,97,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 23:00:00,164,0,0,47,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 07:00:00,145,8,0,25,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-18 07:00:00,365,8,1,198,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 19:00:00,219,20,1,171,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 01:00:00,13,2,0,18,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 02:00:00,8,3,0,7,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 05:00:00,55,6,1,39,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 17:00:00,14,18,1,226,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 18:00:00,3,19,1,120,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 21:00:00,199,22,0,55,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 22:00:00,90,23,0,14,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 06:00:00,89,7,0,142,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 04:00:00,18,5,0,12,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 00:00:00,14,1,0,10,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 03:00:00,6,4,0,9,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-19 16:00:00,170,17,5,68,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-17 23:00:00,21,0,0,17,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-18 16:00:00,4,17,0,366,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 10:00:00,6,11,6,115,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 20:00:00,349,21,2,60,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 15:00:00,4,16,2,139,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 08:00:00,2,9,2,90,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-19 20:00:00,7,21,1,51,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-18 23:00:00,3,0,0,4,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-19 18:00:00,6,19,1,39,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 11:00:00,415,12,13,83,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 10:00:00,465,11,8,130,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 17:00:00,42,18,6,92,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 07:00:00,488,8,0,260,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-18 14:00:00,2,15,11,250,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 13:00:00,1,14,11,230,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 11:00:00,10,12,9,156,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 09:00:00,6,10,8,110,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 12:00:00,0,13,7,137,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-17 22:00:00,4,23,0,23,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-19 15:00:00,690,16,4,94,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-17 06:00:00,2,7,0,2,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-19 09:00:00,789,10,43,131,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-17 19:00:00,1,20,0,126,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 05:00:00,1,6,0,0,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-19 14:00:00,362,15,25,148,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 13:00:00,242,14,23,156,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 08:00:00,1127,9,19,191,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 12:00:00,263,13,17,169,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-17 21:00:00,0,22,0,99,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 20:00:00,0,21,0,52,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 08:00:00,0,9,0,22,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-19 06:00:00,119,7,0,143,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 19:00:00,5,20,3,32,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 05:00:00,77,6,1,35,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 22:00:00,68,23,0,27,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 03:00:00,33,4,0,1,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 04:00:00,32,5,0,1,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 23:00:00,27,0,0,14,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 01:00:00,26,2,0,13,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 00:00:00,16,1,0,14,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 02:00:00,16,3,0,5,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 21:00:00,6,22,0,16,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-20 00:00:00,8,1,1,10,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-21 23:00:00,49,0,0,52,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-20 19:00:00,333,20,0,157,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 21:00:00,235,22,0,103,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-21 01:00:00,48,2,0,2,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-20 22:00:00,164,23,0,54,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 12:00:00,640,13,12,84,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 18:00:00,498,19,4,266,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-21 04:00:00,29,5,0,4,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 03:00:00,29,4,0,3,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-20 10:00:00,692,11,8,53,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 16:00:00,592,17,5,175,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-21 02:00:00,22,3,0,5,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-20 06:00:00,29,7,0,28,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 05:00:00,14,6,0,10,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 01:00:00,6,2,0,2,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 04:00:00,3,5,0,3,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 03:00:00,3,4,0,0,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 17:00:00,272,18,3,147,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-21 11:00:00,1258,12,1,18,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-20 07:00:00,60,8,2,28,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 20:00:00,247,21,1,157,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 23:00:00,124,0,1,23,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-21 07:00:00,807,8,1,84,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 19:00:00,516,20,1,83,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 17:00:00,414,18,1,98,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-20 09:00:00,852,10,30,54,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 11:00:00,522,12,21,77,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 13:00:00,682,14,17,122,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 14:00:00,690,15,16,54,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 15:00:00,1082,16,14,153,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 08:00:00,736,9,13,78,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-21 18:00:00,399,19,1,66,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 06:00:00,259,7,1,58,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 08:00:00,1402,9,12,65,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 12:00:00,1317,13,11,58,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 15:00:00,665,16,10,57,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 09:00:00,1150,10,9,62,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 00:00:00,82,1,1,10,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 13:00:00,1313,14,5,58,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 14:00:00,1398,15,4,96,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 10:00:00,1202,11,3,31,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 16:00:00,2,17,3,57,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 20:00:00,409,21,0,46,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 21:00:00,255,22,0,68,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 05:00:00,139,6,0,7,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 22:00:00,106,23,0,87,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-23 12:00:00,1526,13,5,16,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 15:00:00,1643,16,4,52,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 11:00:00,1465,12,3,33,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 13:00:00,1754,14,2,34,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 03:00:00,27,4,0,2,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-22 18:00:00,171,19,2,164,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 00:00:00,31,1,0,38,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 06:00:00,25,7,0,17,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 05:00:00,12,6,0,3,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 01:00:00,5,2,0,13,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 04:00:00,5,5,0,2,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 03:00:00,2,4,0,2,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-23 10:00:00,1188,11,2,26,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 04:00:00,18,5,0,1,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-24 10:00:00,1071,11,31,83,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-24 12:00:00,943,13,16,96,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-24 09:00:00,812,10,15,44,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-24 14:00:00,897,15,13,129,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-23 16:00:00,1077,17,2,73,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-22 07:00:00,62,8,2,21,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-23 08:00:00,455,9,0,20,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-22 20:00:00,171,21,1,137,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 23:00:00,83,0,1,4,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 02:00:00,0,3,1,8,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 19:00:00,194,20,0,204,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 21:00:00,185,22,0,65,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 22:00:00,151,23,0,51,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-23 20:00:00,320,21,2,27,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 19:00:00,451,20,0,46,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-22 08:00:00,753,9,5,61,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-23 14:00:00,1903,15,1,37,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 09:00:00,904,10,1,32,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-22 12:00:00,999,13,20,76,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-23 21:00:00,324,22,0,19,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
