ds,y,Finishing time,Number of Bicycles,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT
2023-08-02 02:00:00,8,3,0,9,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-02 03:00:00,7,4,0,2,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-03 12:00:00,1144,13,19,195,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 16:00:00,898,17,15,195,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 20:00:00,557,21,14,239,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 17:00:00,774,18,14,154,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 14:00:00,1044,15,12,207,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 11:00:00,849,12,11,299,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 13:00:00,1043,14,10,210,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 15:00:00,986,16,9,206,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 19:00:00,562,20,8,242,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 08:00:00,444,9,7,289,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 10:00:00,867,11,6,419,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 09:00:00,604,10,4,350,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 23:00:00,123,0,4,120,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 07:00:00,260,8,3,188,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 06:00:00,96,7,3,89,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 18:00:00,727,19,2,281,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 22:00:00,164,23,2,77,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 05:00:00,69,6,2,52,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 21:00:00,364,22,1,112,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 00:00:00,94,1,1,38,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 04:00:00,19,5,1,37,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 02:00:00,160,3,0,37,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 01:00:00,62,2,0,17,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 03:00:00,23,4,0,14,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-04 12:00:00,1186,13,21,651,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-01 10:00:00,1398,11,13,408,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 17:00:00,1247,18,12,432,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 14:00:00,1987,15,7,503,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 12:00:00,1746,13,7,497,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 16:00:00,1463,17,7,435,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 11:00:00,1796,12,7,431,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 09:00:00,959,10,5,347,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 08:00:00,611,9,4,303,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 19:00:00,477,20,4,243,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 13:00:00,1640,14,2,510,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 18:00:00,745,19,2,318,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 07:00:00,400,8,2,211,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 21:00:00,86,22,2,43,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 15:00:00,1251,16,1,509,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 06:00:00,139,7,1,81,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 00:00:00,61,1,1,54,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 20:00:00,390,21,0,277,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 05:00:00,28,6,0,56,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 22:00:00,88,23,0,38,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 23:00:00,54,0,0,27,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 04:00:00,3,5,0,24,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 01:00:00,7,2,0,22,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 03:00:00,3,4,0,18,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-04 10:00:00,666,11,19,463,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 09:00:00,514,10,17,389,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 16:00:00,1090,17,16,601,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 14:00:00,1230,15,14,642,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 13:00:00,1195,14,14,602,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 15:00:00,1159,16,14,567,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 17:00:00,816,18,9,556,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 18:00:00,520,19,8,418,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 07:00:00,165,8,7,223,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 11:00:00,1072,12,6,490,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 08:00:00,348,9,6,308,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 19:00:00,365,20,4,210,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 06:00:00,82,7,3,106,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 21:00:00,214,22,2,68,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 05:00:00,72,6,2,18,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 23:00:00,297,0,1,90,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 20:00:00,217,21,1,68,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 22:00:00,175,23,1,63,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 02:00:00,169,3,1,22,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 00:00:00,96,1,0,50,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 03:00:00,13,4,0,15,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 04:00:00,13,5,0,10,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-04 01:00:00,84,2,0,9,0,15.4,11.3,1.6,1,0,0,0,0,0,0,1,0
2023-08-12 21:00:00,246,22,3,296,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-05 09:00:00,601,10,8,339,0,17.5,5.5,9.2,0,0,1,0,0,0,0,1,0
2023-08-05 13:00:00,2193,14,6,577,0,17.5,5.5,9.2,0,0,1,0,0,0,0,1,0
2023-08-05 23:00:00,440,0,6,78,0,17.5,5.5,9.2,0,0,1,0,0,0,0,1,0
2023-08-12 22:00:00,277,23,3,289,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-10 13:00:00,1070,14,5,432,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-18 13:00:00,1230,14,1,614,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-05 16:00:00,442,17,5,2127,0,17.5,5.5,9.2,0,0,1,0,0,0,0,1,0
2023-08-12 06:00:00,52,7,3,20,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-06 13:00:00,1495,14,5,329,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-10 08:00:00,474,9,4,362,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-18 16:00:00,791,17,1,468,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-05 15:00:00,496,16,5,2002,0,17.5,5.5,9.2,0,0,1,0,0,0,0,1,0
2023-08-14 19:00:00,273,20,9,177,0,20.6,13.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-12 13:00:00,1116,14,2,542,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-06 16:00:00,1487,17,5,321,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-10 19:00:00,635,20,4,290,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-18 05:00:00,39,6,1,4,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-05 20:00:00,497,21,5,260,0,17.5,5.5,9.2,0,0,1,0,0,0,0,1,0
2023-08-14 21:00:00,202,22,8,58,0,20.6,13.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-12 03:00:00,573,4,2,50,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-06 00:00:00,358,1,5,82,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-10 10:00:00,758,11,3,448,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-18 19:00:00,533,20,0,410,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-16 18:00:00,167,19,1,11,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-05 22:00:00,293,23,5,72,0,17.5,5.5,9.2,0,0,1,0,0,0,0,1,0
2023-08-14 07:00:00,231,8,7,61,0,20.6,13.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-12 04:00:00,49,5,2,11,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-06 15:00:00,1536,16,4,338,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-10 18:00:00,711,19,2,320,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-18 00:00:00,96,1,0,25,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-05 06:00:00,95,7,5,51,0,17.5,5.5,9.2,0,0,1,0,0,0,0,1,0
2023-08-16 19:00:00,96,20,1,5,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-14 06:00:00,82,7,4,40,0,20.6,13.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-12 05:00:00,31,6,2,6,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-06 12:00:00,1361,13,3,313,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-10 21:00:00,313,22,2,167,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-18 03:00:00,12,4,0,20,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-05 12:00:00,1898,13,4,516,0,17.5,5.5,9.2,0,0,1,0,0,0,0,1,0
2023-08-16 15:00:00,1088,16,0,344,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-14 20:00:00,198,21,3,41,0,20.6,13.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-12 14:00:00,1047,15,1,568,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-06 21:00:00,217,22,3,166,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-10 11:00:00,900,12,1,457,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-10 20:00:00,479,21,1,199,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-10 22:00:00,244,23,1,169,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-10 23:00:00,244,0,1,114,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-10 00:00:00,130,1,1,106,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-10 03:00:00,51,4,1,26,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-10 06:00:00,113,7,0,128,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-10 05:00:00,71,6,0,71,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-10 01:00:00,50,2,0,67,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-10 04:00:00,22,5,0,38,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-10 02:00:00,8,3,0,36,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-11 17:00:00,822,18,16,667,0,20.8,15.8,0.0,1,0,0,0,0,0,0,1,0
2023-08-11 19:00:00,213,20,9,123,0,20.8,15.8,0.0,1,0,0,0,0,0,0,1,0
2023-08-11 20:00:00,220,21,7,58,0,20.8,15.8,0.0,1,0,0,0,0,0,0,1,0
2023-08-11 15:00:00,1481,16,6,563,0,20.8,15.8,0.0,1,0,0,0,0,0,0,1,0
2023-08-11 12:00:00,1788,13,5,557,0,20.8,15.8,0.0,1,0,0,0,0,0,0,1,0
2023-08-11 13:00:00,1818,14,5,532,0,20.8,15.8,0.0,1,0,0,0,0,0,0,1,0
2023-08-11 18:00:00,535,19,5,456,0,20.8,15.8,0.0,1,0,0,0,0,0,0,1,0
2023-08-11 07:00:00,391,8,5,197,0,20.8,15.8,0.0,1,0,0,0,0,0,0,1,0
2023-08-11 22:00:00,232,23,5,72,0,20.8,15.8,0.0,1,0,0,0,0,0,0,1,0
2023-08-11 10:00:00,1329,11,4,480,0,20.8,15.8,0.0,1,0,0,0,0,0,0,1,0
2023-08-11 09:00:00,904,10,4,363,0,20.8,15.8,0.0,1,0,0,0,0,0,0,1,0
2023-08-11 21:00:00,233,22,4,83,0,20.8,15.8,0.0,1,0,0,0,0,0,0,1,0
2023-08-11 16:00:00,1098,17,3,621,0,20.8,15.8,0.0,1,0,0,0,0,0,0,1,0
2023-08-11 11:00:00,1750,12,3,520,0,20.8,15.8,0.0,1,0,0,0,0,0,0,1,0
2023-08-11 06:00:00,124,7,3,100,0,20.8,15.8,0.0,1,0,0,0,0,0,0,1,0
2023-08-11 05:00:00,61,6,3,77,0,20.8,15.8,0.0,1,0,0,0,0,0,0,1,0
2023-08-11 02:00:00,55,3,3,53,0,20.8,15.8,0.0,1,0,0,0,0,0,0,1,0
2023-08-11 14:00:00,1674,15,2,585,0,20.8,15.8,0.0,1,0,0,0,0,0,0,1,0
2023-08-11 08:00:00,489,9,1,291,0,20.8,15.8,0.0,1,0,0,0,0,0,0,1,0
2023-08-11 23:00:00,340,0,1,70,0,20.8,15.8,0.0,1,0,0,0,0,0,0,1,0
2023-08-11 00:00:00,141,1,1,68,0,20.8,15.8,0.0,1,0,0,0,0,0,0,1,0
2023-08-11 01:00:00,28,2,0,53,0,20.8,15.8,0.0,1,0,0,0,0,0,0,1,0
2023-08-11 03:00:00,24,4,0,40,0,20.8,15.8,0.0,1,0,0,0,0,0,0,1,0
2023-08-11 04:00:00,10,5,0,23,0,20.8,15.8,0.0,1,0,0,0,0,0,0,1,0
2023-08-12 17:00:00,889,18,8,453,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-12 19:00:00,542,20,7,375,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-12 09:00:00,546,10,7,370,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-12 12:00:00,1089,13,6,591,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-12 15:00:00,863,16,6,493,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-12 18:00:00,707,19,6,466,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-12 01:00:00,497,2,5,84,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-12 11:00:00,809,12,3,479,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-12 10:00:00,732,11,3,388,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-16 04:00:00,11,5,0,26,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-18 01:00:00,80,2,0,17,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-12 23:00:00,480,0,1,254,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-06 07:00:00,283,8,3,60,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-14 22:00:00,140,23,2,86,0,20.6,13.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-05 10:00:00,780,11,4,389,0,17.5,5.5,9.2,0,0,1,0,0,0,0,1,0
2023-08-16 03:00:00,8,4,0,14,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-18 02:00:00,104,3,0,12,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-12 20:00:00,392,21,1,245,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-06 10:00:00,754,11,2,222,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-14 00:00:00,135,1,2,30,0,20.6,13.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-05 08:00:00,363,9,3,228,0,17.5,5.5,9.2,0,0,1,0,0,0,0,1,0
2023-08-16 01:00:00,15,2,0,12,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-18 04:00:00,5,5,0,11,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-12 08:00:00,458,9,1,222,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-06 22:00:00,232,23,2,174,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-14 05:00:00,46,6,2,15,0,20.6,13.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-14 23:00:00,72,0,1,90,0,20.6,13.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-14 02:00:00,231,3,1,60,0,20.6,13.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-14 03:00:00,22,4,0,22,0,20.6,13.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-14 01:00:00,80,2,0,21,0,20.6,13.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-14 04:00:00,8,5,0,13,0,20.6,13.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-15 18:00:00,537,19,16,71,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 07:00:00,167,8,15,208,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 16:00:00,972,17,13,310,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 10:00:00,1222,11,11,449,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 09:00:00,534,10,10,361,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 15:00:00,893,16,10,345,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 08:00:00,280,9,9,274,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 19:00:00,258,20,8,10,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 17:00:00,695,18,7,268,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 20:00:00,157,21,6,27,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 12:00:00,1691,13,5,509,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 13:00:00,1430,14,4,387,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 14:00:00,784,15,4,327,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 11:00:00,1482,12,3,476,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 00:00:00,26,1,3,25,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 06:00:00,83,7,2,66,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 22:00:00,47,23,2,30,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 04:00:00,4,5,1,15,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 05:00:00,14,6,1,12,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 21:00:00,113,22,0,44,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 23:00:00,26,0,0,15,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 02:00:00,14,3,0,5,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 03:00:00,10,4,0,5,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 01:00:00,2,2,0,4,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-16 10:00:00,1533,11,8,512,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 14:00:00,1760,15,8,500,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 11:00:00,1827,12,7,485,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 12:00:00,2038,13,6,481,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 09:00:00,1076,10,6,415,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 05:00:00,62,6,4,78,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 13:00:00,1994,14,3,496,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 06:00:00,158,7,3,95,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 08:00:00,730,9,2,319,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 07:00:00,480,8,2,191,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 16:00:00,240,17,1,31,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 23:00:00,46,0,1,25,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 17:00:00,226,18,1,17,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-12 00:00:00,512,1,1,72,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-19 18:00:00,468,19,12,205,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-06 09:00:00,347,10,2,117,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-05 07:00:00,175,8,3,124,0,17.5,5.5,9.2,0,0,1,0,0,0,0,1,0
2023-08-19 15:00:00,956,16,6,409,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-16 20:00:00,69,21,0,10,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-05 03:00:00,250,4,3,61,0,17.5,5.5,9.2,0,0,1,0,0,0,0,1,0
2023-08-06 04:00:00,40,5,2,17,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-12 02:00:00,445,3,1,50,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-19 13:00:00,853,14,6,294,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-16 21:00:00,44,22,0,8,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-05 17:00:00,379,18,2,2020,0,17.5,5.5,9.2,0,0,1,0,0,0,0,1,0
2023-08-06 11:00:00,1106,12,1,260,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-12 07:00:00,80,8,1,36,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-19 06:00:00,62,7,4,9,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
