ds,y,Finishing time,Number of Bicycles,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT
2023-08-16 04:00:00,3,5,0,54,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 03:00:00,10,4,0,42,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-17 17:00:00,478,18,36,1335,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 18:00:00,231,19,31,1046,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 16:00:00,512,17,31,947,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 09:00:00,344,10,20,1048,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 13:00:00,363,14,15,1278,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 12:00:00,392,13,13,1135,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 19:00:00,161,20,13,987,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 08:00:00,339,9,12,1139,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 07:00:00,176,8,10,734,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 11:00:00,329,12,9,1086,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 10:00:00,348,11,9,1025,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 06:00:00,68,7,9,315,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 15:00:00,456,16,5,388,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
