ds,y,Finishing time,Number of People,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT
2023-08-02 00:00:00,2,1,301,9,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-06 21:00:00,15,22,330,151,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-02 21:00:00,2,22,310,7,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-06 11:00:00,15,12,686,122,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-02 10:00:00,2,11,268,3,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-06 22:00:00,15,23,412,98,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-02 09:00:00,1,10,330,6,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-06 10:00:00,13,11,652,80,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-02 11:00:00,1,12,403,3,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-06 00:00:00,11,1,401,174,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-02 06:00:00,1,7,29,3,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-06 17:00:00,9,18,630,142,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-02 13:00:00,1,14,581,2,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-06 09:00:00,9,10,195,64,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-06 05:00:00,6,6,22,34,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-06 08:00:00,5,9,101,57,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-06 23:00:00,3,0,243,89,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-06 07:00:00,3,8,35,45,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-06 06:00:00,3,7,40,23,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-06 01:00:00,1,2,312,127,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-25 14:00:00,3,15,898,26,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0
2023-08-25 00:00:00,3,1,212,11,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0
2023-08-25 21:00:00,2,22,521,33,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0
2023-08-25 23:00:00,2,0,464,20,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0
2023-08-25 05:00:00,1,6,19,31,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0
2023-08-25 01:00:00,0,2,108,11,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0
2023-08-25 02:00:00,0,3,92,4,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0
2023-08-25 04:00:00,0,5,11,3,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0
2023-08-25 03:00:00,0,4,16,0,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0
2023-08-26 10:00:00,25,11,1071,152,0,18.3,5.5,0.8,0,0,1,0,0,0,0,1,0
2023-08-26 18:00:00,22,19,967,266,0,18.3,5.5,0.8,0,0,1,0,0,0,0,1,0
