ds,y,Finishing time,Number of Bicycles,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT
2023-08-15 15:00:00,2290,16,11,44,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-02 23:00:00,44,0,0,12,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-15 18:00:00,318,19,10,66,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-02 12:00:00,1205,13,0,10,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-15 07:00:00,398,8,9,79,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-02 03:00:00,3,4,0,8,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-15 20:00:00,145,21,7,48,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-03 10:00:00,2399,11,24,19,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-15 21:00:00,422,22,6,46,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-03 12:00:00,3722,13,24,18,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-15 06:00:00,112,7,5,32,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-03 17:00:00,1832,18,15,21,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-15 22:00:00,284,23,4,56,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 23:00:00,66,0,0,44,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 00:00:00,42,1,0,35,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 05:00:00,53,6,0,24,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 01:00:00,12,2,0,20,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 02:00:00,16,3,0,12,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-03 15:00:00,2948,16,15,10,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 20:00:00,589,21,13,91,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 11:00:00,3107,12,13,23,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 16:00:00,2396,17,12,16,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
