ds,y,Finishing time,Number of People,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT
2023-12-03 21:00:00,0,22,10,2,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1
2023-12-04 20:00:00,1,21,28,3,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1
2023-12-04 12:00:00,0,13,64,800,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1
2023-12-04 11:00:00,0,12,24,772,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1
2023-12-04 14:00:00,0,15,57,769,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1
2023-12-04 16:00:00,0,17,89,222,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1
2023-12-05 18:00:00,2,19,70,71,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 06:00:00,2,7,15,4,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 22:00:00,0,23,44,100,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 14:00:00,12,15,105,761,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-06 21:00:00,1,22,92,398,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-05 10:00:00,11,11,81,685,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-06 05:00:00,0,6,5,9,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 11:00:00,5,12,81,0,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 09:00:00,20,10,122,2,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 00:00:00,0,1,15,5,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 04:00:00,0,5,1,5,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 02:00:00,0,3,2,3,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 01:00:00,0,2,0,3,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 03:00:00,0,4,1,2,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 17:00:00,4,18,393,633,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-06 16:00:00,4,17,136,459,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1
2023-12-05 23:00:00,0,0,8,14,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 05:00:00,0,6,2,3,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 01:00:00,0,2,2,0,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-05 04:00:00,0,5,2,0,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1
