ds,y,Finishing time,Number of People,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT
2023-08-13 15:00:00,16,16,830,2090,0,19.7,13.4,1.1,0,0,0,1,0,0,0,1,0
2023-08-13 19:00:00,16,20,616,1345,0,19.7,13.4,1.1,0,0,0,1,0,0,0,1,0
2023-08-13 08:00:00,9,9,139,559,0,19.7,13.4,1.1,0,0,0,1,0,0,0,1,0
2023-08-13 07:00:00,9,8,93,406,0,19.7,13.4,1.1,0,0,0,1,0,0,0,1,0
2023-08-13 20:00:00,8,21,639,1001,0,19.7,13.4,1.1,0,0,0,1,0,0,0,1,0
2023-08-09 09:00:00,28,10,478,1925,0,22.8,8.8,0.0,0,0,0,0,0,0,1,1,0
2023-08-07 09:00:00,27,10,772,1589,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-03 17:00:00,60,18,1419,2259,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-03 10:00:00,47,11,979,1624,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-09 18:00:00,25,19,859,2364,0,22.8,8.8,0.0,0,0,0,0,0,0,1,1,0
2023-08-03 08:00:00,41,9,702,2164,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-09 19:00:00,23,20,722,1480,0,22.8,8.8,0.0,0,0,0,0,0,0,1,1,0
2023-08-07 11:00:00,20,12,1488,1638,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-07 20:00:00,17,21,790,1101,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-07 19:00:00,17,20,520,999,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-07 12:00:00,14,13,1522,1799,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-01 09:00:00,28,10,764,1872,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-09 06:00:00,12,7,95,654,0,22.8,8.8,0.0,0,0,0,0,0,0,1,1,0
2023-08-03 12:00:00,36,13,1307,1780,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-07 21:00:00,14,22,468,765,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-01 08:00:00,27,9,581,1910,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-09 20:00:00,11,21,589,1253,0,22.8,8.8,0.0,0,0,0,0,0,0,1,1,0
2023-08-03 09:00:00,36,10,648,1740,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-07 06:00:00,14,7,135,563,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-01 13:00:00,27,14,1343,1760,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-09 21:00:00,9,22,437,936,0,22.8,8.8,0.0,0,0,0,0,0,0,1,1,0
2023-08-03 11:00:00,30,12,1080,1709,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-07 22:00:00,13,23,308,492,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-01 19:00:00,23,20,857,1554,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-09 05:00:00,3,6,22,249,0,22.8,8.8,0.0,0,0,0,0,0,0,1,1,0
2023-08-03 14:00:00,25,15,1152,1870,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-07 13:00:00,9,14,578,671,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-01 21:00:00,22,22,206,1127,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-09 22:00:00,1,23,288,586,0,22.8,8.8,0.0,0,0,0,0,0,0,1,1,0
2023-08-03 15:00:00,25,16,993,1787,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-07 23:00:00,3,0,88,301,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-01 17:00:00,21,18,1015,1748,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-09 23:00:00,1,0,175,344,0,22.8,8.8,0.0,0,0,0,0,0,0,1,1,0
2023-08-03 16:00:00,23,17,1184,2064,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-07 05:00:00,3,6,86,227,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-01 11:00:00,19,12,1206,2040,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-09 00:00:00,0,1,28,180,0,22.8,8.8,0.0,0,0,0,0,0,0,1,1,0
2023-08-03 13:00:00,20,14,1139,1890,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-07 00:00:00,2,1,68,182,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-01 14:00:00,17,15,1293,1949,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 16:00:00,16,17,1359,2324,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 15:00:00,16,16,1163,2163,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 10:00:00,16,11,1158,1863,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 18:00:00,14,19,1007,2195,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 07:00:00,14,8,375,1505,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 22:00:00,10,23,222,954,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 12:00:00,9,13,1232,1962,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 20:00:00,6,21,418,1545,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 06:00:00,6,7,133,504,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 23:00:00,3,0,54,197,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 05:00:00,1,6,29,237,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 00:00:00,0,1,49,112,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 01:00:00,0,2,25,82,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 04:00:00,0,5,7,67,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 02:00:00,0,3,14,60,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-01 03:00:00,0,4,3,37,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0
2023-08-02 17:00:00,32,18,1101,2349,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-02 08:00:00,32,9,848,1872,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-02 10:00:00,24,11,1264,2135,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-02 16:00:00,24,17,967,2106,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-02 12:00:00,23,13,1715,804,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-02 20:00:00,21,21,555,1129,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-02 07:00:00,20,8,477,1163,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-02 18:00:00,18,19,712,2113,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-02 09:00:00,15,10,859,1542,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-02 15:00:00,15,16,1114,1300,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-02 13:00:00,14,14,1602,764,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
