ds,y,Finishing time,Number of Bicycles,Number of People,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT,days_since_record
2023-12-31 18:00:00,231,19,22,461,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 14:00:00,238,15,20,933,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 21:00:00,210,22,18,611,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 13:00:00,236,14,15,924,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 11:00:00,142,12,11,612,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 10:00:00,144,11,9,464,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 00:00:00,95,1,1,260,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 01:00:00,28,2,0,168,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 06:00:00,13,7,0,18,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 03:00:00,3,4,0,50,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 05:00:00,1,6,0,9,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 04:00:00,0,5,0,15,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 07:00:00,35,8,1,31,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 02:00:00,8,3,1,108,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 09:00:00,85,10,5,197,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2024-02-01 11:00:00,228,12,24,647,0,13.8,5.3,0.0,0,0,0,0,1,0,0,0,1,0
2024-02-08 12:00:00,187,13,24,729,0,4.2,-2.8,3.1,0,0,0,0,1,0,0,0,1,0
2024-02-20 14:00:00,2035,15,34,634,0,12.6,5.4,5.2,0,0,0,0,0,1,0,0,1,0
2024-02-01 13:00:00,250,14,33,1043,0,13.8,5.3,0.0,0,0,0,0,1,0,0,0,1,0
2024-02-06 17:00:00,201,18,31,679,0,5.9,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-02-20 13:00:00,2369,14,26,694,0,12.6,5.4,5.2,0,0,0,0,0,1,0,0,1,0
2024-02-01 14:00:00,270,15,26,869,0,13.8,5.3,0.0,0,0,0,0,1,0,0,0,1,0
2024-02-14 10:00:00,175,11,26,543,0,8.3,5.5,6.2,0,0,0,0,0,0,1,0,1,0
2024-02-01 12:00:00,267,13,23,1379,0,13.8,5.3,0.0,0,0,0,0,1,0,0,0,1,0
2024-02-01 17:00:00,217,18,23,806,0,13.8,5.3,0.0,0,0,0,0,1,0,0,0,1,0
2024-02-01 10:00:00,199,11,23,543,0,13.8,5.3,0.0,0,0,0,0,1,0,0,0,1,0
