ds,y,Finishing time,Number of Bicycles,Number of People,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT,days_since_record
2024-01-31 10:00:00,1869,11,9,642,0,11.2,5.5,2.1,0,0,0,0,0,0,1,0,1,0
2024-01-31 04:00:00,72,5,2,34,0,11.2,5.5,2.1,0,0,0,0,0,0,1,0,1,0
2024-01-31 15:00:00,870,16,1,601,0,11.2,5.5,2.1,0,0,0,0,0,0,1,0,1,0
2024-01-31 20:00:00,768,21,1,525,0,11.2,5.5,2.1,0,0,0,0,0,0,1,0,1,0
2024-01-31 18:00:00,649,19,1,370,0,11.2,5.5,2.1,0,0,0,0,0,0,1,0,1,0
2024-01-31 05:00:00,146,6,1,29,0,11.2,5.5,2.1,0,0,0,0,0,0,1,0,1,0
2024-01-31 19:00:00,718,20,0,123,0,11.2,5.5,2.1,0,0,0,0,0,0,1,0,1,0
2024-01-30 08:00:00,2087,9,0,601,0,8.7,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-01-31 09:00:00,2124,10,8,574,0,11.2,5.5,2.1,0,0,0,0,0,0,1,0,1,0
2024-01-30 00:00:00,189,1,0,68,0,8.7,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-01-30 05:00:00,170,6,0,30,0,8.7,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-01-30 02:00:00,95,3,0,63,0,8.7,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-01-30 04:00:00,76,5,0,12,0,8.7,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-01-31 14:00:00,1984,15,16,624,0,11.2,5.5,2.1,0,0,0,0,0,0,1,0,1,0
2024-01-31 11:00:00,1759,12,6,720,0,11.2,5.5,2.1,0,0,0,0,0,0,1,0,1,0
2024-01-31 22:00:00,448,23,6,379,0,11.2,5.5,2.1,0,0,0,0,0,0,1,0,1,0
2024-01-31 23:00:00,329,0,6,186,0,11.2,5.5,2.1,0,0,0,0,0,0,1,0,1,0
2024-01-31 07:00:00,928,8,3,114,0,11.2,5.5,2.1,0,0,0,0,0,0,1,0,1,0
2024-01-31 08:00:00,2161,9,2,584,0,11.2,5.5,2.1,0,0,0,0,0,0,1,0,1,0
2024-01-31 17:00:00,1590,18,2,611,0,11.2,5.5,2.1,0,0,0,0,0,0,1,0,1,0
2024-01-31 16:00:00,817,17,2,926,0,11.2,5.5,2.1,0,0,0,0,0,0,1,0,1,0
2024-01-31 21:00:00,512,22,2,478,0,11.2,5.5,2.1,0,0,0,0,0,0,1,0,1,0
2024-01-31 12:00:00,2038,13,14,855,0,11.2,5.5,2.1,0,0,0,0,0,0,1,0,1,0
2024-01-31 13:00:00,1924,14,12,878,0,11.2,5.5,2.1,0,0,0,0,0,0,1,0,1,0
2024-01-30 20:00:00,711,21,4,324,0,8.7,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-01-30 07:00:00,919,8,3,162,0,8.7,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-01-30 19:00:00,1059,20,2,426,0,8.7,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-01-30 22:00:00,430,23,2,225,0,8.7,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-01-30 09:00:00,1719,10,1,395,0,8.7,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-01-30 21:00:00,536,22,1,265,0,8.7,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-01-30 06:00:00,331,7,1,36,0,8.7,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-01-30 23:00:00,215,0,1,62,0,8.7,5.5,0.0,0,0,0,0,0,1,0,0,1,0
