ds,y,Finishing time,Number of Bicycles,Number of People,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT,days_since_record
2023-08-28 09:00:00,969,10,16,510,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-23 02:00:00,52,3,0,34,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-30 10:00:00,1001,11,6,473,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 11:00:00,864,12,15,294,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-23 03:00:00,34,4,0,15,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-30 20:00:00,744,21,6,203,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 20:00:00,601,21,15,11,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-24 15:00:00,1142,16,55,308,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-30 21:00:00,549,22,5,135,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 10:00:00,1029,11,9,288,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-24 18:00:00,1104,19,52,386,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-30 05:00:00,126,6,3,51,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 06:00:00,241,7,6,67,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-24 13:00:00,1065,14,46,275,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-30 22:00:00,370,23,2,93,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 00:00:00,164,1,5,26,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-24 09:00:00,1001,10,46,704,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-30 23:00:00,240,0,2,51,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 21:00:00,407,22,4,40,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-24 16:00:00,1160,17,39,355,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-30 00:00:00,161,1,2,35,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 22:00:00,323,23,4,47,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-24 12:00:00,973,13,37,834,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-30 01:00:00,105,2,2,24,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 23:00:00,212,0,2,55,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-24 19:00:00,954,20,33,216,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-30 02:00:00,65,3,0,5,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-28 02:00:00,76,3,2,9,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-24 14:00:00,1069,15,32,269,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-30 03:00:00,50,4,0,5,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-21 13:00:00,1178,14,42,327,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-28 12:00:00,177,13,1,69,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-28 05:00:00,148,6,1,40,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-28 04:00:00,61,5,1,13,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-28 03:00:00,57,4,1,5,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-28 01:00:00,91,2,0,18,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0,0
2023-08-29 17:00:00,1458,18,106,745,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 16:00:00,1420,17,44,703,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 14:00:00,1294,15,37,375,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 13:00:00,1223,14,34,397,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 15:00:00,1221,16,30,403,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 12:00:00,1222,13,27,329,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 18:00:00,930,19,26,514,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 11:00:00,996,12,24,366,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 07:00:00,689,8,23,231,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 06:00:00,267,7,21,87,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 19:00:00,794,20,18,373,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 09:00:00,1168,10,14,390,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 10:00:00,1111,11,14,428,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 08:00:00,1351,9,12,376,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 21:00:00,494,22,8,199,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 20:00:00,620,21,7,228,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 00:00:00,157,1,4,27,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 22:00:00,351,23,3,110,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 05:00:00,155,6,2,62,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 01:00:00,110,2,2,24,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-29 02:00:00,59,3,2,19,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0,0
2023-08-30 04:00:00,49,5,0,23,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0,0
2023-08-21 12:00:00,1055,13,41,557,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-31 14:00:00,1251,15,66,510,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-24 17:00:00,1408,18,29,549,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 17:00:00,1282,18,28,381,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-31 13:00:00,1340,14,53,457,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-24 08:00:00,1169,9,27,720,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 11:00:00,974,12,27,669,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-31 09:00:00,1089,10,44,741,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-24 10:00:00,941,11,19,632,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 08:00:00,1097,9,23,369,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-31 17:00:00,1404,18,37,1141,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-24 11:00:00,934,12,19,747,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 09:00:00,916,10,22,457,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-31 08:00:00,1027,9,37,584,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-24 20:00:00,753,21,18,162,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 18:00:00,1060,19,18,345,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-31 16:00:00,1406,17,35,919,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-24 07:00:00,684,8,9,249,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 07:00:00,638,8,17,127,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-31 12:00:00,1179,13,34,550,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-24 21:00:00,555,22,8,133,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 10:00:00,829,11,16,545,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-31 15:00:00,1113,16,21,814,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-24 23:00:00,298,0,6,66,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 06:00:00,272,7,11,82,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-31 10:00:00,1063,11,21,391,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-24 22:00:00,401,23,3,66,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 15:00:00,1209,16,10,512,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-31 18:00:00,1098,19,20,660,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-24 06:00:00,327,7,2,170,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 14:00:00,1084,15,7,376,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-31 07:00:00,638,8,17,178,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-24 05:00:00,176,6,2,100,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 19:00:00,889,20,7,276,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-31 06:00:00,245,7,14,87,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 11:00:00,1133,12,12,514,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 20:00:00,674,21,11,160,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 19:00:00,848,20,10,450,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 21:00:00,625,22,5,145,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 05:00:00,128,6,2,40,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 02:00:00,46,3,2,9,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 03:00:00,41,4,2,15,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 22:00:00,271,23,1,69,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 23:00:00,215,0,1,44,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 00:00:00,146,1,0,34,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 01:00:00,97,2,0,18,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-31 04:00:00,61,5,0,20,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 20:00:00,653,21,5,163,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-24 00:00:00,137,1,0,30,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 05:00:00,88,6,5,10,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-24 01:00:00,100,2,0,44,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 21:00:00,481,22,2,166,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-24 02:00:00,75,3,0,17,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 22:00:00,364,23,0,94,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-24 04:00:00,67,5,0,15,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 23:00:00,222,0,0,42,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-24 03:00:00,56,4,0,27,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0,0
2023-08-21 03:00:00,59,4,0,8,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-25 15:00:00,1454,16,63,546,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0,0
2023-08-21 00:00:00,56,1,0,9,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-25 12:00:00,1213,13,51,623,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0,0
2023-08-21 04:00:00,37,5,0,8,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-25 14:00:00,1050,15,48,411,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0,0
2023-08-21 02:00:00,28,3,0,9,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-25 11:00:00,1009,12,45,682,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0,0
2023-08-21 01:00:00,1,2,0,1,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0,0
2023-08-25 16:00:00,1440,17,36,471,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0,0
2023-08-22 18:00:00,1185,19,58,236,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-25 17:00:00,1379,18,30,361,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0,0
2023-08-22 17:00:00,1747,18,49,342,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-25 08:00:00,1097,9,28,557,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0,0
2023-08-22 16:00:00,1389,17,45,578,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-25 13:00:00,1493,14,27,484,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0,0
2023-08-22 14:00:00,1117,15,44,571,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-25 18:00:00,1147,19,27,219,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0,0
2023-08-22 15:00:00,1133,16,43,607,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-25 10:00:00,1013,11,19,364,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0,0
2023-08-22 19:00:00,983,20,39,144,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-25 09:00:00,1058,10,16,385,0,18.5,8.9,0.0,1,0,0,0,0,0,0,1,0,0
2023-08-22 12:00:00,1103,13,38,604,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 13:00:00,1025,14,27,607,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 08:00:00,1135,9,26,412,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 11:00:00,973,12,25,713,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 09:00:00,1067,10,22,362,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 06:00:00,282,7,16,102,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 10:00:00,922,11,14,664,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 07:00:00,718,8,14,163,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 20:00:00,712,21,12,84,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 21:00:00,535,22,6,107,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 22:00:00,382,23,2,41,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 05:00:00,150,6,2,51,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 23:00:00,235,0,1,47,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 00:00:00,145,1,1,21,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 02:00:00,54,3,1,10,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 04:00:00,52,5,1,9,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 01:00:00,84,2,0,9,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-22 03:00:00,40,4,0,6,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0,0
2023-08-23 17:00:00,1643,18,51,546,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-23 16:00:00,1526,17,44,478,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-23 18:00:00,1055,19,32,241,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-23 09:00:00,950,10,29,486,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-23 12:00:00,1090,13,26,468,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-08-23 15:00:00,1254,16,24,368,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0,0
2023-12-01 15:00:00,1521,16,70,530,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 16:00:00,1379,17,40,290,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 12:00:00,1499,13,35,386,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 13:00:00,1357,14,31,473,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 10:00:00,1061,11,28,493,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 17:00:00,971,18,27,265,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 18:00:00,1144,19,24,114,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 09:00:00,1074,10,20,347,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-02 00:00:00,306,1,4,24,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-01 14:00:00,1249,15,16,530,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 08:00:00,1085,9,16,422,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-02 06:00:00,162,7,4,28,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-01 11:00:00,1182,12,12,457,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-02 05:00:00,101,6,3,26,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 19:00:00,763,20,2,239,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-01 21:00:00,578,22,10,86,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 07:00:00,653,8,7,115,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 23:00:00,460,0,6,32,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-02 03:00:00,178,4,0,8,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 04:00:00,95,5,0,7,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 17:00:00,15,18,0,34,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-01 05:00:00,163,6,1,40,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 01:00:00,109,2,0,22,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 02:00:00,87,3,0,16,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 04:00:00,68,5,0,19,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 03:00:00,65,4,0,9,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-03 15:00:00,888,16,63,198,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 14:00:00,874,15,48,204,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 18:00:00,654,19,20,45,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 12:00:00,880,13,19,226,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 13:00:00,896,14,17,234,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 16:00:00,809,17,16,333,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 19:00:00,539,20,16,34,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 11:00:00,762,12,14,208,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 17:00:00,802,18,11,207,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 20:00:00,494,21,9,26,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 10:00:00,715,11,7,176,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 21:00:00,386,22,6,32,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 09:00:00,371,10,6,111,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-02 09:00:00,803,10,33,180,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 14:00:00,1071,15,31,423,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 15:00:00,907,16,31,463,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 13:00:00,1013,14,25,427,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 10:00:00,444,11,24,49,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 12:00:00,1040,13,12,550,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 18:00:00,872,19,12,221,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 08:00:00,471,9,12,116,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 07:00:00,289,8,9,44,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 02:00:00,211,3,2,22,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 16:00:00,680,17,1,348,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 20:00:00,603,21,1,167,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 22:00:00,528,23,1,95,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 21:00:00,522,22,1,175,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 23:00:00,508,0,1,86,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 11:00:00,729,12,0,358,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-02 01:00:00,241,2,0,18,0,4.3,-4.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-01 20:00:00,756,21,5,100,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 19:00:00,379,20,4,49,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 06:00:00,299,7,4,59,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 22:00:00,570,23,3,55,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-01 00:00:00,209,1,2,30,0,-0.7,-3.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-04 22:00:00,261,23,6,34,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1,0
2023-12-04 08:00:00,916,9,3,680,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1,0
2023-12-04 23:00:00,198,0,3,11,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1,0
2023-12-04 06:00:00,239,7,2,75,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1,0
2023-12-04 01:00:00,69,2,0,1,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1,0
2023-12-04 02:00:00,57,3,0,2,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1,0
2023-12-04 04:00:00,48,5,0,4,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1,0
2023-12-03 22:00:00,285,23,5,20,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 01:00:00,325,2,4,49,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 04:00:00,89,5,3,11,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 02:00:00,287,3,2,41,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 03:00:00,257,4,2,43,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-03 08:00:00,208,9,2,95,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-04 11:00:00,877,12,65,302,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1,0
2023-12-04 12:00:00,1089,13,63,389,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1,0
2023-12-04 16:00:00,1192,17,50,144,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1,0
2023-12-04 15:00:00,1202,16,47,215,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1,0
2023-12-04 14:00:00,1194,15,47,303,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1,0
2023-12-04 17:00:00,1190,18,33,149,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1,0
2023-12-04 13:00:00,574,14,28,305,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1,0
2023-12-03 05:00:00,79,6,0,26,0,5.7,-4.2,11.1,0,0,0,1,0,0,0,0,1,0
2023-12-05 17:00:00,1139,18,55,152,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1,0
2023-12-04 18:00:00,971,19,25,77,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1,0
2023-12-04 19:00:00,748,20,19,71,0,4.5,-2.2,1.6,0,1,0,0,0,0,0,0,1,0
2023-12-05 14:00:00,699,15,29,265,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1,0
2023-12-05 08:00:00,1143,9,28,407,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1,0
