ds,y,Finishing time,Number of People,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT,days_since_record
2023-12-22 17:00:00,5,18,318,1199,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1,0
2023-12-23 18:00:00,1,19,143,1044,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1,0
2023-12-22 20:00:00,5,21,385,640,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1,0
2023-12-23 01:00:00,0,2,204,335,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1,0
2023-12-22 13:00:00,4,14,501,1469,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1,0
2023-12-23 23:00:00,1,0,160,420,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1,0
2023-12-23 02:00:00,1,3,282,285,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1,0
2023-12-23 20:00:00,0,21,158,239,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1,0
2023-12-22 14:00:00,4,15,479,1299,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1,0
2023-12-22 10:00:00,4,11,243,1228,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1,0
2023-12-22 00:00:00,4,1,170,185,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1,0
2023-12-22 03:00:00,4,4,130,78,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1,0
2023-12-22 16:00:00,3,17,227,1399,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1,0
2023-12-22 09:00:00,3,10,208,1167,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1,0
2023-12-22 08:00:00,3,9,181,1085,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1,0
2023-12-22 19:00:00,3,20,400,842,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1,0
2023-12-23 03:00:00,0,4,357,52,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1,0
2023-12-22 15:00:00,2,16,353,1143,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1,0
2023-12-24 14:00:00,2,15,385,1442,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-25 15:00:00,2,16,93,463,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1,0
2023-12-24 13:00:00,2,14,272,1409,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-24 15:00:00,2,16,384,1331,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-24 10:00:00,2,11,250,1005,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-24 17:00:00,2,18,226,942,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-25 23:00:00,2,0,19,185,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1,0
2023-12-25 00:00:00,2,1,25,170,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1,0
2023-12-25 03:00:00,0,4,2,37,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1,0
2023-12-24 20:00:00,2,21,222,640,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-24 03:00:00,2,4,348,171,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-24 04:00:00,2,5,72,133,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-24 09:00:00,1,10,148,641,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-24 08:00:00,1,9,72,391,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-24 22:00:00,1,23,47,365,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-24 02:00:00,1,3,445,256,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-24 00:00:00,0,1,88,275,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-25 20:00:00,4,21,27,386,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1,0
2023-12-25 14:00:00,3,15,75,629,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1,0
2023-12-25 19:00:00,3,20,42,398,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1,0
2023-12-25 17:00:00,3,18,58,397,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1,0
2023-12-24 18:00:00,9,19,307,859,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-25 05:00:00,0,6,0,26,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1,0
2023-12-25 13:00:00,0,14,42,626,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1,0
2023-12-25 12:00:00,0,13,80,591,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1,0
2023-12-25 21:00:00,0,22,52,333,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1,0
2023-12-25 22:00:00,0,23,47,262,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1,0
2023-12-25 09:00:00,0,10,30,192,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1,0
2023-12-25 01:00:00,0,2,17,140,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1,0
2023-12-25 07:00:00,0,8,8,125,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1,0
2023-12-25 08:00:00,0,9,17,112,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1,0
2023-12-25 02:00:00,0,3,26,75,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1,0
2023-12-25 06:00:00,0,7,7,73,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1,0
2023-12-25 04:00:00,0,5,0,18,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1,0
2023-12-24 06:00:00,0,7,35,112,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-24 01:00:00,0,2,55,100,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-26 22:00:00,9,23,161,412,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1,0
2023-12-25 11:00:00,1,12,59,538,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1,0
2023-12-24 16:00:00,5,17,225,1186,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-25 10:00:00,1,11,40,389,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1,0
2023-12-25 16:00:00,1,17,50,387,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1,0
2023-12-25 18:00:00,1,19,39,370,1,6.3,0.4,3.4,0,1,0,0,0,0,0,0,1,0
2023-12-24 23:00:00,5,0,76,310,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-24 19:00:00,4,20,193,836,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-24 21:00:00,4,22,161,492,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-24 12:00:00,3,13,363,1524,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-24 11:00:00,3,12,316,1145,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-24 07:00:00,3,8,53,171,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-24 05:00:00,3,6,137,124,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-27 07:00:00,0,8,27,122,0,8.3,-4.0,22.5,0,0,0,0,0,0,1,0,1,0
2023-12-26 05:00:00,0,6,9,50,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1,0
2023-12-26 04:00:00,0,5,46,47,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1,0
2023-12-26 23:00:00,5,0,195,368,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1,0
2023-12-27 06:00:00,0,7,22,20,0,8.3,-4.0,22.5,0,0,0,0,0,0,1,0,1,0
2023-12-27 05:00:00,0,6,6,11,0,8.3,-4.0,22.5,0,0,0,0,0,0,1,0,1,0
2023-12-27 04:00:00,0,5,5,9,0,8.3,-4.0,22.5,0,0,0,0,0,0,1,0,1,0
2023-12-26 02:00:00,1,3,54,87,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1,0
2023-12-26 15:00:00,0,16,247,873,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1,0
2023-12-26 12:00:00,0,13,241,835,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1,0
2023-12-26 18:00:00,0,19,259,637,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1,0
2023-12-26 10:00:00,0,11,114,470,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1,0
2023-12-26 07:00:00,0,8,22,160,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1,0
2023-12-26 00:00:00,0,1,29,159,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1,0
2023-12-26 06:00:00,0,7,10,92,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1,0
2023-12-26 01:00:00,0,2,37,88,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1,0
2023-12-26 16:00:00,4,17,172,803,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1,0
2023-12-27 20:00:00,1,21,227,611,0,8.3,-4.0,22.5,0,0,0,0,0,0,1,0,1,0
2023-12-26 19:00:00,4,20,114,569,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1,0
2023-12-27 23:00:00,1,0,108,321,0,8.3,-4.0,22.5,0,0,0,0,0,0,1,0,1,0
2023-12-27 01:00:00,1,2,171,194,0,8.3,-4.0,22.5,0,0,0,0,0,0,1,0,1,0
2023-12-27 03:00:00,1,4,328,140,0,8.3,-4.0,22.5,0,0,0,0,0,0,1,0,1,0
2023-12-27 12:00:00,0,13,119,940,0,8.3,-4.0,22.5,0,0,0,0,0,0,1,0,1,0
2023-12-27 11:00:00,0,12,64,462,0,8.3,-4.0,22.5,0,0,0,0,0,0,1,0,1,0
2023-12-27 22:00:00,0,23,148,409,0,8.3,-4.0,22.5,0,0,0,0,0,0,1,0,1,0
2023-12-27 10:00:00,0,11,69,383,0,8.3,-4.0,22.5,0,0,0,0,0,0,1,0,1,0
2023-12-27 09:00:00,0,10,68,319,0,8.3,-4.0,22.5,0,0,0,0,0,0,1,0,1,0
2023-12-27 00:00:00,0,1,176,301,0,8.3,-4.0,22.5,0,0,0,0,0,0,1,0,1,0
2023-12-27 08:00:00,0,9,41,272,0,8.3,-4.0,22.5,0,0,0,0,0,0,1,0,1,0
2023-12-27 02:00:00,0,3,429,173,0,8.3,-4.0,22.5,0,0,0,0,0,0,1,0,1,0
2023-12-28 12:00:00,7,13,212,1158,0,5.3,3.4,19.9,0,0,0,0,1,0,0,0,1,0
2023-12-27 14:00:00,8,15,207,1311,0,8.3,-4.0,22.5,0,0,0,0,0,0,1,0,1,0
2023-12-28 17:00:00,9,18,324,1215,0,5.3,3.4,19.9,0,0,0,0,1,0,0,0,1,0
2023-12-28 11:00:00,6,12,279,1737,0,5.3,3.4,19.9,0,0,0,0,1,0,0,0,1,0
2023-12-26 20:00:00,3,21,172,612,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1,0
2023-12-26 21:00:00,3,22,173,495,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1,0
2023-12-27 13:00:00,6,14,159,965,0,8.3,-4.0,22.5,0,0,0,0,0,0,1,0,1,0
2023-12-28 15:00:00,5,16,404,1682,0,5.3,3.4,19.9,0,0,0,0,1,0,0,0,1,0
2023-12-27 17:00:00,5,18,245,986,0,8.3,-4.0,22.5,0,0,0,0,0,0,1,0,1,0
2023-12-26 03:00:00,2,4,241,155,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1,0
2023-12-26 14:00:00,1,15,273,1051,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1,0
2023-12-26 13:00:00,1,14,237,1012,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1,0
2023-12-26 11:00:00,1,12,135,770,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1,0
2023-12-26 17:00:00,1,18,220,751,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1,0
2023-12-26 09:00:00,1,10,98,276,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1,0
2023-12-26 08:00:00,1,9,43,194,1,8.8,0.4,14.8,0,0,0,0,0,1,0,0,1,0
2023-12-28 18:00:00,4,19,124,874,0,5.3,3.4,19.9,0,0,0,0,1,0,0,0,1,0
2023-12-28 13:00:00,4,14,187,787,0,5.3,3.4,19.9,0,0,0,0,1,0,0,0,1,0
2023-12-28 09:00:00,3,10,162,696,0,5.3,3.4,19.9,0,0,0,0,1,0,0,0,1,0
2023-12-28 16:00:00,1,17,284,1609,0,5.3,3.4,19.9,0,0,0,0,1,0,0,0,1,0
2023-12-28 10:00:00,1,11,153,1390,0,5.3,3.4,19.9,0,0,0,0,1,0,0,0,1,0
2023-12-28 14:00:00,1,15,413,1218,0,5.3,3.4,19.9,0,0,0,0,1,0,0,0,1,0
2023-12-28 19:00:00,1,20,50,592,0,5.3,3.4,19.9,0,0,0,0,1,0,0,0,1,0
2023-12-27 16:00:00,3,17,207,1225,0,8.3,-4.0,22.5,0,0,0,0,0,0,1,0,1,0
2023-12-27 19:00:00,3,20,286,665,0,8.3,-4.0,22.5,0,0,0,0,0,0,1,0,1,0
2023-12-27 15:00:00,2,16,236,1217,0,8.3,-4.0,22.5,0,0,0,0,0,0,1,0,1,0
2023-12-27 18:00:00,2,19,198,867,0,8.3,-4.0,22.5,0,0,0,0,0,0,1,0,1,0
2023-12-27 21:00:00,2,22,260,533,0,8.3,-4.0,22.5,0,0,0,0,0,0,1,0,1,0
2023-12-28 22:00:00,1,23,203,473,0,5.3,3.4,19.9,0,0,0,0,1,0,0,0,1,0
2023-12-28 23:00:00,1,0,146,380,0,5.3,3.4,19.9,0,0,0,0,1,0,0,0,1,0
2023-12-28 02:00:00,1,3,74,140,0,5.3,3.4,19.9,0,0,0,0,1,0,0,0,1,0
2023-12-28 21:00:00,0,22,214,599,0,5.3,3.4,19.9,0,0,0,0,1,0,0,0,1,0
2023-12-28 08:00:00,0,9,123,542,0,5.3,3.4,19.9,0,0,0,0,1,0,0,0,1,0
2023-12-28 20:00:00,0,21,167,528,0,5.3,3.4,19.9,0,0,0,0,1,0,0,0,1,0
2023-12-30 14:00:00,1,15,162,1340,0,8.1,-0.4,9.2,0,0,1,0,0,0,0,0,1,0
2023-12-29 14:00:00,4,15,463,1198,0,6.8,3.0,0.1,1,0,0,0,0,0,0,0,1,0
2023-12-28 07:00:00,0,8,53,319,0,5.3,3.4,19.9,0,0,0,0,1,0,0,0,1,0
2023-12-28 00:00:00,0,1,135,247,0,5.3,3.4,19.9,0,0,0,0,1,0,0,0,1,0
2023-12-28 01:00:00,0,2,63,161,0,5.3,3.4,19.9,0,0,0,0,1,0,0,0,1,0
2023-12-28 06:00:00,0,7,38,144,0,5.3,3.4,19.9,0,0,0,0,1,0,0,0,1,0
2023-12-28 03:00:00,0,4,86,131,0,5.3,3.4,19.9,0,0,0,0,1,0,0,0,1,0
2023-12-28 05:00:00,0,6,11,131,0,5.3,3.4,19.9,0,0,0,0,1,0,0,0,1,0
2023-12-28 04:00:00,0,5,62,89,0,5.3,3.4,19.9,0,0,0,0,1,0,0,0,1,0
2023-12-29 10:00:00,4,11,247,1170,0,6.8,3.0,0.1,1,0,0,0,0,0,0,0,1,0
2023-12-29 21:00:00,4,22,319,585,0,6.8,3.0,0.1,1,0,0,0,0,0,0,0,1,0
2023-12-30 11:00:00,1,12,189,1181,0,8.1,-0.4,9.2,0,0,1,0,0,0,0,0,1,0
2023-12-29 12:00:00,3,13,544,1686,0,6.8,3.0,0.1,1,0,0,0,0,0,0,0,1,0
2023-12-29 16:00:00,3,17,259,1102,0,6.8,3.0,0.1,1,0,0,0,0,0,0,0,1,0
2023-12-29 15:00:00,2,16,507,1064,0,6.8,3.0,0.1,1,0,0,0,0,0,0,0,1,0
2023-12-29 17:00:00,2,18,277,949,0,6.8,3.0,0.1,1,0,0,0,0,0,0,0,1,0
2023-12-29 19:00:00,2,20,274,735,0,6.8,3.0,0.1,1,0,0,0,0,0,0,0,1,0
2023-12-29 20:00:00,2,21,261,599,0,6.8,3.0,0.1,1,0,0,0,0,0,0,0,1,0
2023-12-29 22:00:00,2,23,316,485,0,6.8,3.0,0.1,1,0,0,0,0,0,0,0,1,0
2023-12-29 07:00:00,2,8,55,351,0,6.8,3.0,0.1,1,0,0,0,0,0,0,0,1,0
2023-12-29 13:00:00,1,14,573,1497,0,6.8,3.0,0.1,1,0,0,0,0,0,0,0,1,0
2023-12-29 09:00:00,1,10,189,963,0,6.8,3.0,0.1,1,0,0,0,0,0,0,0,1,0
2023-12-29 00:00:00,1,1,141,254,0,6.8,3.0,0.1,1,0,0,0,0,0,0,0,1,0
2023-12-29 02:00:00,1,3,119,164,0,6.8,3.0,0.1,1,0,0,0,0,0,0,0,1,0
2023-12-30 10:00:00,1,11,160,999,0,8.1,-0.4,9.2,0,0,1,0,0,0,0,0,1,0
2023-12-30 16:00:00,1,17,107,803,0,8.1,-0.4,9.2,0,0,1,0,0,0,0,0,1,0
2023-12-29 18:00:00,0,19,280,984,0,6.8,3.0,0.1,1,0,0,0,0,0,0,0,1,0
2023-12-29 08:00:00,0,9,175,697,0,6.8,3.0,0.1,1,0,0,0,0,0,0,0,1,0
2023-12-29 23:00:00,0,0,241,330,0,6.8,3.0,0.1,1,0,0,0,0,0,0,0,1,0
2023-12-29 01:00:00,0,2,49,182,0,6.8,3.0,0.1,1,0,0,0,0,0,0,0,1,0
2023-12-29 06:00:00,0,7,31,138,0,6.8,3.0,0.1,1,0,0,0,0,0,0,0,1,0
2023-12-29 05:00:00,0,6,27,74,0,6.8,3.0,0.1,1,0,0,0,0,0,0,0,1,0
2023-12-29 03:00:00,0,4,34,61,0,6.8,3.0,0.1,1,0,0,0,0,0,0,0,1,0
2023-12-29 04:00:00,0,5,93,58,0,6.8,3.0,0.1,1,0,0,0,0,0,0,0,1,0
2023-12-30 23:00:00,1,0,169,512,0,8.1,-0.4,9.2,0,0,1,0,0,0,0,0,1,0
2023-12-30 08:00:00,1,9,45,360,0,8.1,-0.4,9.2,0,0,1,0,0,0,0,0,1,0
2023-12-30 01:00:00,1,2,227,150,0,8.1,-0.4,9.2,0,0,1,0,0,0,0,0,1,0
2023-12-30 05:00:00,1,6,62,74,0,8.1,-0.4,9.2,0,0,1,0,0,0,0,0,1,0
2023-12-30 15:00:00,0,16,198,1224,0,8.1,-0.4,9.2,0,0,1,0,0,0,0,0,1,0
2023-12-30 09:00:00,0,10,104,729,0,8.1,-0.4,9.2,0,0,1,0,0,0,0,0,1,0
2023-12-30 19:00:00,0,20,242,557,0,8.1,-0.4,9.2,0,0,1,0,0,0,0,0,1,0
2023-12-30 21:00:00,0,22,186,536,0,8.1,-0.4,9.2,0,0,1,0,0,0,0,0,1,0
2023-12-30 20:00:00,0,21,278,525,0,8.1,-0.4,9.2,0,0,1,0,0,0,0,0,1,0
2023-12-30 22:00:00,0,23,275,436,0,8.1,-0.4,9.2,0,0,1,0,0,0,0,0,1,0
2023-12-30 13:00:00,4,14,195,1489,0,8.1,-0.4,9.2,0,0,1,0,0,0,0,0,1,0
2023-12-30 12:00:00,4,13,225,1441,0,8.1,-0.4,9.2,0,0,1,0,0,0,0,0,1,0
2023-12-30 18:00:00,3,19,253,714,0,8.1,-0.4,9.2,0,0,1,0,0,0,0,0,1,0
2023-12-30 03:00:00,3,4,194,204,0,8.1,-0.4,9.2,0,0,1,0,0,0,0,0,1,0
2023-12-30 17:00:00,2,18,220,757,0,8.1,-0.4,9.2,0,0,1,0,0,0,0,0,1,0
2023-12-30 02:00:00,2,3,269,202,0,8.1,-0.4,9.2,0,0,1,0,0,0,0,0,1,0
2023-12-29 11:00:00,5,12,326,1461,0,6.8,3.0,0.1,1,0,0,0,0,0,0,0,1,0
2023-12-30 00:00:00,0,1,372,168,0,8.1,-0.4,9.2,0,0,1,0,0,0,0,0,1,0
2023-12-31 16:00:00,2,17,277,64,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-30 07:00:00,0,8,53,120,0,8.1,-0.4,9.2,0,0,1,0,0,0,0,0,1,0
2023-12-31 06:00:00,0,7,34,121,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 11:00:00,1,12,315,939,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 04:00:00,0,5,123,102,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 10:00:00,1,11,268,760,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 09:00:00,1,10,97,441,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-30 06:00:00,0,7,17,82,0,8.1,-0.4,9.2,0,0,1,0,0,0,0,0,1,0
2023-12-30 04:00:00,0,5,96,75,0,8.1,-0.4,9.2,0,0,1,0,0,0,0,0,1,0
2023-12-31 22:00:00,1,23,321,363,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 02:00:00,1,3,243,312,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 01:00:00,1,2,129,299,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 00:00:00,1,1,108,231,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 23:00:00,8,0,308,391,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 15:00:00,1,16,227,67,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 08:00:00,0,9,61,214,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 07:00:00,0,8,47,176,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 19:00:00,7,20,482,891,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 12:00:00,5,13,326,1234,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 14:00:00,5,15,325,916,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 18:00:00,5,19,362,881,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 20:00:00,3,21,419,637,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 03:00:00,3,4,275,200,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 13:00:00,2,14,359,1296,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 21:00:00,2,22,262,343,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 17:00:00,2,18,275,168,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2023-12-31 05:00:00,2,6,104,99,0,6.8,-1.0,0.2,0,0,0,1,0,0,0,0,1,0
2024-02-15 12:00:00,28,13,953,1879,0,13.2,5.5,3.4,0,0,0,0,1,0,0,0,1,0
2024-02-19 13:00:00,27,14,1038,1531,0,12.5,5.2,0.0,0,1,0,0,0,0,0,0,1,0
2024-02-15 15:00:00,24,16,814,2091,0,13.2,5.5,3.4,0,0,0,0,1,0,0,0,1,0
2024-02-01 14:00:00,24,15,739,2057,0,13.8,5.3,0.0,0,0,0,0,1,0,0,0,1,0
2024-02-08 10:00:00,24,11,287,1634,0,4.2,-2.8,3.1,0,0,0,0,1,0,0,0,1,0
2024-02-19 12:00:00,29,13,1117,1549,0,12.5,5.2,0.0,0,1,0,0,0,0,0,0,1,0
2024-02-08 09:00:00,26,10,330,1771,0,4.2,-2.8,3.1,0,0,0,0,1,0,0,0,1,0
2024-02-11 13:00:00,23,14,440,1717,0,8.2,5.5,0.0,0,0,0,1,0,0,0,0,1,0
2024-02-15 11:00:00,22,12,699,1904,0,13.2,5.5,3.4,0,0,0,0,1,0,0,0,1,0
2024-02-19 15:00:00,22,16,761,1729,0,12.5,5.2,0.0,0,1,0,0,0,0,0,0,1,0
2024-02-11 14:00:00,22,15,513,1644,0,8.2,5.5,0.0,0,0,0,1,0,0,0,0,1,0
2024-02-19 16:00:00,39,17,928,2019,0,12.5,5.2,0.0,0,1,0,0,0,0,0,0,1,0
2024-02-03 23:00:00,18,0,360,832,0,10.1,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-02-01 02:00:00,20,3,444,102,0,13.8,5.3,0.0,0,0,0,0,1,0,0,0,1,0
2024-02-08 08:00:00,19,9,359,1911,0,4.2,-2.8,3.1,0,0,0,0,1,0,0,0,1,0
2024-02-27 09:00:00,19,10,543,1890,0,10.2,1.3,0.3,0,0,0,0,0,1,0,0,1,0
2024-02-28 09:00:00,19,10,511,1886,0,9.1,3.4,1.4,0,0,0,0,0,0,1,0,1,0
2024-02-02 14:00:00,17,15,647,2195,0,9.3,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-02-15 13:00:00,17,14,873,2081,0,13.2,5.5,3.4,0,0,0,0,1,0,0,0,1,0
2024-02-15 14:00:00,21,15,754,2023,0,13.2,5.5,3.4,0,0,0,0,1,0,0,0,1,0
2024-02-28 14:00:00,21,15,648,1973,0,9.1,3.4,1.4,0,0,0,0,0,0,1,0,1,0
2024-02-27 12:00:00,21,13,992,1841,0,10.2,1.3,0.3,0,0,0,0,0,1,0,0,1,0
2024-02-24 13:00:00,21,14,796,1700,0,7.4,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-02-15 10:00:00,21,11,580,1668,0,13.2,5.5,3.4,0,0,0,0,1,0,0,0,1,0
2024-02-04 00:00:00,21,1,436,733,0,10.7,5.5,1.0,0,0,0,1,0,0,0,0,1,0
2024-02-01 13:00:00,20,14,856,2021,0,13.8,5.3,0.0,0,0,0,0,1,0,0,0,1,0
2024-02-23 11:00:00,20,12,554,1869,0,7.3,0.4,0.0,1,0,0,0,0,0,0,0,1,0
2024-02-08 12:00:00,20,13,508,1845,0,4.2,-2.8,3.1,0,0,0,0,1,0,0,0,1,0
2024-02-01 11:00:00,17,12,614,1770,0,13.8,5.3,0.0,0,0,0,0,1,0,0,0,1,0
2024-02-23 14:00:00,16,15,647,1910,0,7.3,0.4,0.0,1,0,0,0,0,0,0,0,1,0
2024-02-14 09:00:00,17,10,578,1759,0,8.3,5.5,6.2,0,0,0,0,0,0,1,0,1,0
2024-02-23 09:00:00,17,10,448,1704,0,7.3,0.4,0.0,1,0,0,0,0,0,0,0,1,0
2024-02-14 12:00:00,16,13,1093,1728,0,8.3,5.5,6.2,0,0,0,0,0,0,1,0,1,0
2024-02-15 09:00:00,16,10,566,1677,0,13.2,5.5,3.4,0,0,0,0,1,0,0,0,1,0
2024-02-11 16:00:00,16,17,501,1497,0,8.2,5.5,0.0,0,0,0,1,0,0,0,0,1,0
2024-02-06 17:00:00,15,18,618,2476,0,5.9,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-02-02 15:00:00,15,16,714,2432,0,9.3,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-02-23 12:00:00,15,13,821,2067,0,7.3,0.4,0.0,1,0,0,0,0,0,0,0,1,0
