ds,y,Finishing time,Number of Bicycles,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT,days_since_record
2023-12-06 09:00:00,1384,10,19,28,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1,0
2023-12-06 18:00:00,521,19,1,35,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1,0
2023-12-05 07:00:00,144,8,0,9,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1,0
2023-12-05 05:00:00,41,6,0,4,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1,0
2023-12-05 20:00:00,214,21,0,3,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1,0
2023-12-05 21:00:00,152,22,0,3,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1,0
2023-12-05 06:00:00,28,7,0,3,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1,0
2023-12-05 01:00:00,6,2,0,3,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1,0
2023-12-05 19:00:00,371,20,0,0,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1,0
2023-12-05 00:00:00,14,1,0,0,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1,0
2023-12-05 03:00:00,10,4,0,0,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1,0
2023-12-05 04:00:00,7,5,0,0,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1,0
2023-12-05 02:00:00,3,3,0,0,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1,0
2023-12-06 12:00:00,2597,13,26,9,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1,0
2023-12-06 22:00:00,172,23,1,28,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1,0
2023-12-06 11:00:00,2352,12,17,17,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1,0
2023-12-05 15:00:00,2562,16,7,12,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1,0
2023-12-05 08:00:00,680,9,7,7,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1,0
2023-12-06 15:00:00,2212,16,15,5,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1,0
2023-12-06 23:00:00,98,0,0,25,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1,0
2023-12-05 17:00:00,1796,18,5,5,0,6.1,2.8,0.0,0,0,0,0,0,1,0,0,1,0
2023-12-06 13:00:00,2145,14,12,18,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1,0
2023-12-06 20:00:00,342,21,2,34,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1,0
2023-12-06 17:00:00,1566,18,2,8,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1,0
2023-12-06 10:00:00,2170,11,10,26,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1,0
2023-12-06 14:00:00,2336,15,8,9,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1,0
2023-12-06 08:00:00,728,9,8,8,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1,0
2023-12-06 19:00:00,554,20,7,52,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1,0
2023-12-06 16:00:00,2434,17,6,11,0,6.9,-3.3,1.1,0,0,0,0,0,0,1,0,1,0
2023-12-08 14:00:00,3226,15,11,20,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1,0
2023-12-08 09:00:00,1399,10,10,22,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1,0
2023-12-08 10:00:00,2433,11,10,17,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1,0
2023-12-08 16:00:00,1838,17,8,16,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1,0
2023-12-08 15:00:00,2936,16,8,7,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1,0
2023-12-08 08:00:00,530,9,8,6,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1,0
2023-12-08 02:00:00,17,3,0,5,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1,0
2023-12-08 05:00:00,44,6,0,4,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1,0
2023-12-08 01:00:00,25,2,0,3,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1,0
2023-12-08 00:00:00,46,1,0,2,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1,0
2023-12-08 03:00:00,14,4,0,2,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1,0
2023-12-09 21:00:00,267,22,2,2,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1,0
2023-12-09 19:00:00,340,20,2,1,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1,0
2023-12-07 17:00:00,1205,18,1,7,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1,0
2023-12-08 07:00:00,221,8,1,2,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1,0
2023-12-08 06:00:00,65,7,0,1,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1,0
2023-12-07 05:00:00,39,6,1,6,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1,0
2023-12-08 04:00:00,7,5,0,1,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1,0
2023-12-08 17:00:00,885,18,3,19,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1,0
2023-12-07 16:00:00,1415,17,2,12,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1,0
2023-12-07 15:00:00,1743,16,2,7,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1,0
2023-12-08 20:00:00,410,21,0,56,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1,0
2023-12-08 22:00:00,185,23,0,54,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1,0
2023-12-08 23:00:00,87,0,0,34,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1,0
2023-12-07 08:00:00,652,9,0,7,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1,0
2023-12-07 19:00:00,107,20,0,7,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1,0
2023-12-07 23:00:00,75,0,0,6,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1,0
2023-12-09 09:00:00,575,10,11,9,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1,0
2023-12-07 01:00:00,29,2,0,5,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1,0
2023-12-08 21:00:00,295,22,2,78,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1,0
2023-12-07 22:00:00,135,23,0,4,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1,0
2023-12-09 08:00:00,508,9,6,4,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1,0
2023-12-07 20:00:00,185,21,0,3,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1,0
2023-12-07 03:00:00,5,4,0,3,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1,0
2023-12-08 19:00:00,552,20,2,50,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1,0
2023-12-07 07:00:00,184,8,0,2,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1,0
2023-12-08 18:00:00,566,19,2,47,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1,0
2023-12-07 21:00:00,127,22,0,2,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1,0
2023-12-07 04:00:00,12,5,0,2,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1,0
2023-12-07 02:00:00,28,3,0,1,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1,0
2023-12-07 06:00:00,54,7,0,0,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1,0
2023-12-07 18:00:00,491,19,1,8,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1,0
2023-12-08 12:00:00,3942,13,36,53,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1,0
2023-12-08 13:00:00,3030,14,30,6,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1,0
2023-12-08 11:00:00,3488,12,20,23,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1,0
2023-12-07 00:00:00,25,1,0,22,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1,0
2023-12-10 01:00:00,128,2,0,30,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1,0
2023-12-10 02:00:00,62,3,0,30,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1,0
2023-12-10 03:00:00,70,4,0,23,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1,0
2023-12-09 23:00:00,160,0,0,46,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1,0
2023-12-09 00:00:00,85,1,0,45,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1,0
2023-12-09 02:00:00,40,3,0,41,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1,0
2023-12-09 03:00:00,30,4,0,28,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1,0
2023-12-09 04:00:00,14,5,0,10,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1,0
2023-12-09 05:00:00,41,6,0,9,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1,0
2023-12-09 06:00:00,41,7,0,9,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1,0
2023-12-09 22:00:00,247,23,0,3,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1,0
2023-12-09 18:00:00,554,19,0,2,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1,0
2023-12-09 20:00:00,261,21,0,1,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1,0
2023-12-10 12:00:00,2339,13,25,44,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1,0
2023-12-10 14:00:00,4527,15,22,41,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1,0
2023-12-10 13:00:00,4755,14,20,44,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1,0
2023-12-10 10:00:00,1159,11,18,43,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1,0
2023-12-10 20:00:00,288,21,1,63,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1,0
2023-12-11 08:00:00,1077,9,6,43,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1,0
2023-12-11 11:00:00,3550,12,18,17,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1,0
2023-12-11 09:00:00,1800,10,16,60,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1,0
2023-12-11 13:00:00,3418,14,11,7,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1,0
2023-12-10 07:00:00,80,8,0,4,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1,0
2023-12-10 05:00:00,33,6,0,3,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1,0
2023-12-10 04:00:00,6,5,0,3,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1,0
2023-12-10 06:00:00,36,7,0,2,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1,0
2023-12-11 12:00:00,3754,13,37,13,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1,0
2023-12-11 10:00:00,3679,11,21,53,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1,0
2023-12-11 14:00:00,2951,15,21,9,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1,0
2023-12-10 19:00:00,370,20,2,78,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1,0
2023-12-10 22:00:00,184,23,2,59,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1,0
2023-12-10 16:00:00,1592,17,2,28,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1,0
2023-12-10 00:00:00,160,1,2,22,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1,0
2023-12-10 18:00:00,485,19,1,81,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1,0
2023-12-10 11:00:00,2291,12,9,27,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1,0
2023-12-10 23:00:00,37,0,1,11,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1,0
2023-12-10 08:00:00,142,9,8,5,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1,0
2023-12-09 07:00:00,186,8,1,24,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1,0
2023-12-09 01:00:00,97,2,1,14,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1,0
2023-12-09 17:00:00,1282,18,1,3,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1,0
2023-12-10 15:00:00,3720,16,5,44,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1,0
2023-12-10 09:00:00,350,10,5,30,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1,0
2023-12-11 15:00:00,2208,16,2,12,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1,0
2023-12-10 21:00:00,202,22,0,66,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1,0
2023-12-10 17:00:00,995,18,0,55,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1,0
2023-12-12 08:00:00,612,9,2,17,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1,0
2023-12-12 07:00:00,164,8,2,2,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1,0
2023-12-12 16:00:00,1897,17,1,11,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1,0
2023-12-12 18:00:00,318,19,1,4,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1,0
2023-12-12 22:00:00,51,23,1,1,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1,0
2023-12-12 11:00:00,2330,12,9,24,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1,0
2023-12-11 19:00:00,47,20,0,8,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1,0
2023-12-12 04:00:00,4,5,0,1,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1,0
2023-12-11 18:00:00,67,19,0,6,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1,0
2023-12-11 04:00:00,9,5,0,6,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1,0
2023-12-12 21:00:00,48,22,0,0,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1,0
2023-12-12 05:00:00,27,6,0,0,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1,0
2023-12-13 15:00:00,2627,16,11,13,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1,0
2023-12-11 20:00:00,137,21,0,3,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1,0
2023-12-12 02:00:00,11,3,0,0,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1,0
2023-12-11 07:00:00,304,8,1,24,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1,0
2023-12-11 17:00:00,704,18,0,2,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1,0
2023-12-11 21:00:00,114,22,0,2,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1,0
2023-12-12 03:00:00,2,4,0,0,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1,0
2023-12-11 22:00:00,99,23,0,1,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1,0
2023-12-11 16:00:00,965,17,1,5,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1,0
2023-12-13 14:00:00,2007,15,9,14,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1,0
2023-12-11 05:00:00,17,6,0,1,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1,0
2023-12-11 23:00:00,17,0,0,0,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1,0
2023-12-12 10:00:00,1709,11,19,18,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1,0
2023-12-12 12:00:00,3556,13,16,28,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1,0
2023-12-12 13:00:00,2278,14,14,20,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1,0
2023-12-12 09:00:00,1080,10,14,18,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1,0
2023-12-12 14:00:00,1911,15,14,10,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1,0
2023-12-13 12:00:00,1937,13,9,5,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1,0
2023-12-13 16:00:00,2868,17,8,15,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1,0
2023-12-12 20:00:00,109,21,0,4,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1,0
2023-12-12 01:00:00,28,2,0,4,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1,0
2023-12-12 19:00:00,159,20,0,2,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1,0
2023-12-12 06:00:00,36,7,0,2,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1,0
2023-12-12 00:00:00,29,1,0,1,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1,0
2023-12-12 23:00:00,26,0,0,1,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1,0
2023-12-13 18:00:00,578,19,2,3,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1,0
2023-12-13 13:00:00,2442,14,7,4,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1,0
2023-12-12 15:00:00,1919,16,4,2,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1,0
2023-12-13 11:00:00,1877,12,5,12,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1,0
2023-12-13 17:00:00,1554,18,5,10,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1,0
2023-12-13 09:00:00,768,10,5,8,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1,0
2023-12-13 10:00:00,1576,11,5,7,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1,0
2023-12-11 06:00:00,83,7,0,17,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1,0
2023-12-12 17:00:00,1011,18,3,3,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1,0
2023-12-13 08:00:00,563,9,5,3,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1,0
2023-12-11 02:00:00,19,3,0,17,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1,0
2023-12-11 01:00:00,18,2,0,17,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1,0
2023-12-11 03:00:00,7,4,0,13,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1,0
2023-12-13 20:00:00,226,21,1,6,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1,0
2023-12-11 00:00:00,51,1,0,12,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1,0
2023-12-13 19:00:00,344,20,1,4,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1,0
2023-12-13 21:00:00,208,22,1,1,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1,0
2023-12-13 22:00:00,122,23,1,0,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1,0
2023-12-13 02:00:00,5,3,0,1,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1,0
2023-12-14 15:00:00,3529,16,14,31,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1,0
2023-12-13 23:00:00,50,0,0,0,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1,0
2023-12-13 00:00:00,14,1,0,0,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1,0
2023-12-15 13:00:00,3786,14,30,13,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-14 09:00:00,1486,10,13,27,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1,0
2023-12-14 07:00:00,220,8,3,4,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1,0
2023-12-13 04:00:00,1,5,0,0,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1,0
2023-12-15 10:00:00,3694,11,29,27,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-15 14:00:00,3561,15,22,12,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-15 11:00:00,4396,12,20,14,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-15 12:00:00,4259,13,19,25,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-15 09:00:00,2284,10,10,20,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-15 16:00:00,2509,17,10,16,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-14 11:00:00,2962,12,26,14,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1,0
2023-12-14 12:00:00,3174,13,25,9,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1,0
2023-12-14 13:00:00,3255,14,24,18,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1,0
2023-12-14 10:00:00,2367,11,18,14,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1,0
2023-12-15 19:00:00,515,20,2,73,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-15 17:00:00,1801,18,2,8,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-15 21:00:00,439,22,1,59,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-15 00:00:00,68,1,1,28,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-15 06:00:00,47,7,1,5,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-14 14:00:00,2836,15,11,21,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1,0
2023-12-14 08:00:00,760,9,8,5,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1,0
2023-12-14 18:00:00,870,19,5,25,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1,0
2023-12-14 17:00:00,1588,18,4,19,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1,0
2023-12-14 16:00:00,3367,17,4,9,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1,0
2023-12-14 23:00:00,76,0,2,19,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1,0
2023-12-15 15:00:00,3059,16,6,8,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-14 22:00:00,229,23,2,14,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1,0
2023-12-14 19:00:00,831,20,0,42,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1,0
2023-12-14 06:00:00,79,7,0,5,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1,0
2023-12-14 01:00:00,24,2,0,3,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1,0
2023-12-14 02:00:00,23,3,0,3,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1,0
2023-12-14 00:00:00,37,1,0,2,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1,0
2023-12-14 03:00:00,8,4,0,2,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1,0
2023-12-14 04:00:00,21,5,0,1,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1,0
2023-12-14 05:00:00,36,6,0,0,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1,0
2023-12-15 08:00:00,962,9,5,18,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-13 07:00:00,252,8,0,2,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1,0
2023-12-13 06:00:00,26,7,0,2,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1,0
2023-12-13 05:00:00,17,6,0,2,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1,0
2023-12-13 03:00:00,1,4,0,2,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1,0
2023-12-13 01:00:00,6,2,0,1,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1,0
2023-12-14 21:00:00,308,22,1,27,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1,0
2023-12-14 20:00:00,332,21,1,20,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1,0
2023-12-15 20:00:00,477,21,3,67,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-15 22:00:00,325,23,3,60,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-16 10:00:00,3208,11,15,16,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-16 14:00:00,3834,15,12,18,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-16 09:00:00,2045,10,12,11,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-16 12:00:00,2412,13,9,10,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-16 13:00:00,3457,14,8,6,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-17 16:00:00,2375,17,5,7,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-15 23:00:00,194,0,0,56,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-15 01:00:00,61,2,0,22,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-15 02:00:00,26,3,0,21,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-15 07:00:00,221,8,0,13,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-15 03:00:00,10,4,0,3,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-15 05:00:00,49,6,0,2,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-15 04:00:00,8,5,0,2,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-15 18:00:00,636,19,0,1,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1,0
2023-12-16 11:00:00,3922,12,25,16,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-17 10:00:00,1648,11,12,31,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-17 13:00:00,2923,14,12,14,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-17 17:00:00,1091,18,11,27,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-17 15:00:00,2541,16,10,23,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-17 11:00:00,2448,12,9,25,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-17 09:00:00,568,10,6,26,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-17 19:00:00,405,20,2,32,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-16 16:00:00,2120,17,6,6,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1,0
2023-12-17 20:00:00,389,21,1,34,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1,0
2023-12-17 02:00:00,107,3,1,30,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1,0
